WKT;Name;description;timestamp;begin;end;altitudeMode;tessellate;extrude;visibility;drawOrder;icon;osm_id;building;building:material;access:roof;addr:street;addr:housenumber;roof:material;Superficie;idDistricte;NomDistricte;idBarri;NomBarri
MULTIPOLYGON (((2.1129672 41.3756341,2.113097 41.3756311,2.1131055 41.3756311,2.1131056 41.3756133,2.1131194 41.3756131,2.1131364 41.3756128,2.1131366 41.3756311,2.1131436 41.3756308,2.1132686 41.3756274,2.1132689 41.3756379,2.1132731 41.3757742,2.1129727 41.3757803,2.1129673 41.375644,2.1129672 41.3756341)));;;;;;;-1;0;-1;;;635068346;apartments;;;Carretera de Collblanc;127;;415;DIS_2;Districte II;BAR_05;Collblanc
MULTIPOLYGON (((2.1144911 41.3756031,2.1146186 41.3755999,2.1146247 41.3755998,2.1146248 41.3755824,2.1146407 41.3755821,2.114656 41.3755818,2.1146559 41.3755999,2.1146652 41.3755997,2.1148755 41.3755948,2.1148756 41.3756049,2.1149282 41.3756037,2.1149333 41.3757407,2.1144964 41.3757495,2.1144914 41.3756128,2.1144911 41.3756031)));;;;;;;-1;0;-1;;;635068370;apartments;;;Carretera de Collblanc;97-105;;596;DIS_2;Districte II;BAR_05;Collblanc
MULTIPOLYGON (((2.1215199 41.3745966,2.121588 41.3745271,2.1216265 41.3745481,2.1217759 41.374394,2.1220993 41.3745771,2.1220596 41.3746155,2.1220759 41.3746233,2.1219813 41.3747113,2.1219212 41.3746765,2.12189 41.3747029,2.1218195 41.3746617,2.1218503 41.3746339,2.1217854 41.3745956,2.1216883 41.3746907,2.1215199 41.3745966)));;;;;;;-1;0;-1;;;697470360;yes;;;;;;859;DIS_2;Districte II;BAR_05;Collblanc
MULTIPOLYGON (((2.1216097 41.3751288,2.1216757 41.3750506,2.1219213 41.3751674,2.1219123 41.3751781,2.1219613 41.3752013,2.1219444 41.3752214,2.122017 41.3752559,2.1219769 41.3753034,2.1216097 41.3751288)));;;;;;;-1;0;-1;;;697470490;yes;;;;;;338;DIS_2;Districte II;BAR_05;Collblanc
MULTIPOLYGON (((2.120701 41.3758005,2.1209242 41.3757954,2.1209283 41.3758896,2.1209297 41.3759212,2.1209352 41.3760103,2.1208493 41.3759666,2.120703 41.3758924,2.120701 41.3758005)));;;;;;;-1;0;-1;;;750912002;industrial;;;Carretera de Collblanc;14;;320;DIS_2;Districte II;BAR_05;Collblanc
MULTIPOLYGON (((2.1199233 41.3761335,2.1199676 41.3760783,2.1199694 41.3760791,2.1200513 41.3761176,2.1200665 41.3761248,2.1200851 41.3761335,2.1201419 41.3761602,2.1201794 41.3761781,2.1202061 41.3761903,2.1201695 41.3762357,2.1201622 41.3762448,2.1201068 41.3762189,2.120065 41.3761994,2.1200468 41.3761909,2.1200225 41.3761796,2.1199321 41.3761376,2.1199233 41.3761335)));;;;;;;-1;0;-1;;;762585117;office;;;Carrer de Francesc Layret;;;167;DIS_2;Districte II;BAR_05;Collblanc
MULTIPOLYGON (((2.1202667 41.3752331,2.120268 41.3752281,2.1202719 41.375225,2.1202764 41.3752231,2.1202816 41.375223,2.1202884 41.3752245,2.1204507 41.3753006,2.1204444 41.3753074,2.1204397 41.3753124,2.1204136 41.3753406,2.1203899 41.3753661,2.120388 41.3753682,2.120379 41.3753641,2.1203295 41.3753414,2.1203016 41.3753286,2.1202675 41.375313,2.1202667 41.3752331),(2.120349 41.3753119,2.12038 41.3753256,2.1203874 41.3753164,2.1203562 41.3753026,2.120349 41.3753119)));;;;;;;-1;0;-1;;;-10577671;apartments;;;Passatge de Costa;;;133;DIS_2;Districte II;BAR_05;Collblanc
MULTIPOLYGON (((2.1196809 41.374801,2.1197698 41.3746929,2.119808 41.3747102,2.1197182 41.3748185,2.1196809 41.374801)),((2.1196984 41.3748592,2.1197099 41.374845,2.1199495 41.3749563,2.1199373 41.3749707,2.1196984 41.3748592)),((2.1197483 41.3748287,2.1198395 41.3747245,2.1198584 41.3747337,2.1198752 41.3747135,2.1198933 41.3746916,2.1198725 41.3746818,2.1199574 41.3745756,2.1199829 41.3745869,2.1199895 41.3745787,2.1202151 41.3746796,2.1202336 41.3746587,2.1203734 41.3747237,2.1203601 41.3747398,2.1203869 41.3747525,2.120411 41.3747639,2.1204259 41.3747481,2.120564 41.3748132,2.1205444 41.3748365,2.1207656 41.3749411,2.1207588 41.3749487,2.1207865 41.3749609,2.1206877 41.3750712,2.1206703 41.3750632,2.1206419 41.3750976,2.120615 41.3751301,2.1206163 41.3751307,2.1206301 41.3751376,2.1205684 41.3752124,2.1205474 41.3752025,2.1205399 41.3752111,2.1203203 41.3751107,2.1203019 41.3751327,2.1202189 41.3750939,2.120159 41.3750658,2.1201736 41.3750493,2.1201513 41.3750386,2.1201271 41.3750271,2.1201131 41.3750447,2.1199709 41.3749788,2.1199902 41.3749557,2.1197649 41.3748511,2.1197735 41.3748402,2.1197483 41.3748287)),((2.1198043 41.374651,2.1198929 41.3745435,2.1198958 41.3745412,2.1199293 41.3745218,2.1199418 41.3745229,2.1199563 41.3745297,2.1198426 41.3746685,2.1198043 41.374651)),((2.1199802 41.3745554,2.1199949 41.374539,2.1202095 41.3746385,2.1201948 41.3746535,2.1199802 41.3745554)),((2.1203239 41.3751504,2.1203374 41.3751334,2.1206189 41.3752666,2.1206061 41.3752822,2.1203239 41.3751504)),((2.1205837 41.3748368,2.1205982 41.3748207,2.1205997 41.374819,2.1208222 41.3749231,2.1208056 41.3749409,2.1206852 41.3748848,2.1205837 41.3748368)),((2.1206007 41.3752268,2.1206614 41.3751521,2.1207042 41.375172,2.120642 41.3752466,2.1206007 41.3752268)),((2.1207451 41.3750574,2.1208526 41.3749368,2.1208919 41.3749577,2.1207769 41.3750741,2.1207451 41.3750574)),((2.1208051 41.37509,2.1209215 41.3749752,2.1209444 41.374988,2.1208265 41.3751021,2.1208051 41.37509)));;;;;;;-1;0;-1;;;-10665012;retail;;;;;;3479;DIS_2;Districte II;BAR_05;Collblanc
MULTIPOLYGON (((2.1232242 41.3744481,2.123275 41.3743944,2.1233528 41.3744351,2.1233632 41.3744405,2.1233994 41.3744012,2.1234147 41.3744092,2.1233787 41.3744486,2.1234453 41.3744832,2.1234819 41.3744442,2.123509 41.3744583,2.1234689 41.3744959,2.1234059 41.3745549,2.123309 41.3745045,2.123248 41.3744728,2.1232559 41.3744647,2.1232242 41.3744481)));;;;;;;-1;0;-1;;;796564501;apartments;;;Plaça de Guernica;;;183;DIS_2;Districte II;BAR_05;Collblanc
MULTIPOLYGON (((2.1229891 41.374693,2.1230085 41.3746712,2.1230581 41.3746154,2.1230816 41.3746275,2.1230888 41.3746199,2.1231504 41.3746516,2.1232491 41.3747025,2.1231847 41.3747626,2.12316 41.3747857,2.1231253 41.3747668,2.1231457 41.3747423,2.1231177 41.3747279,2.1230978 41.3747519,2.1230584 41.3747305,2.1230784 41.3747076,2.1230329 41.374684,2.1230142 41.3747064,2.1229891 41.374693)));;;;;;;-1;0;-1;;;796564514;apartments;;;Plaça de Guernica;;;186;DIS_2;Districte II;BAR_05;Collblanc
MULTIPOLYGON (((2.1228763 41.3742656,2.1229245 41.3742106,2.1229591 41.3741712,2.1229953 41.3741902,2.1230239 41.3742052,2.1230523 41.37422,2.1230679 41.3742282,2.1231065 41.3742484,2.1231236 41.3742574,2.1231052 41.3742772,2.1230876 41.3742962,2.1230979 41.374302,2.1230511 41.3743573,2.1230202 41.3743411,2.1230124 41.3743489,2.1229526 41.3743176,2.1228942 41.374287,2.1229022 41.3742792,2.1228763 41.3742656)));;;;;;;-1;0;-1;;;796564524;apartments;;;Plaça de Guernica;;;231;DIS_2;Districte II;BAR_05;Collblanc
MULTIPOLYGON (((2.1228117 41.3745976,2.122828 41.3745784,2.1228784 41.3745228,2.1229048 41.3745364,2.1229121 41.3745288,2.1229732 41.3745603,2.1230334 41.3745913,2.1230265 41.3745991,2.1230581 41.3746154,2.1229891 41.374693,2.1228882 41.3746387,2.1228538 41.3746203,2.1228117 41.3745976)));;;;;;;-1;0;-1;;;796564528;apartments;;;Plaça de Guernica;;;199;DIS_2;Districte II;BAR_05;Collblanc
MULTIPOLYGON (((2.1224413 41.3744133,2.1224633 41.3743901,2.1224672 41.3743861,2.1225154 41.3743356,2.1225226 41.374328,2.1226153 41.3743758,2.1226782 41.3744082,2.1226707 41.3744158,2.1226997 41.3744311,2.1226495 41.3744864,2.1225782 41.3744496,2.1225688 41.374459,2.1226013 41.3744757,2.1225898 41.3744875,2.1225333 41.3744603,2.1225533 41.3744369,2.122548 41.3744342,2.1225356 41.3744277,2.1225138 41.3744509,2.1224953 41.374442,2.1224619 41.3744259,2.12245 41.3744192,2.1224413 41.3744133)));;;;;;;-1;0;-1;;;796564531;apartments;;;Plaça de Guernica;;;194;DIS_2;Districte II;BAR_05;Collblanc
MULTIPOLYGON (((2.1226309 41.3745073,2.1226495 41.3744864,2.1226997 41.3744311,2.1227269 41.3744448,2.1227339 41.3744369,2.122793 41.3744676,2.1228552 41.3744998,2.1228484 41.3745074,2.1228784 41.3745228,2.122828 41.3745784,2.1228117 41.3745976,2.1227742 41.3745777,2.1227699 41.3745754,2.1227859 41.3745569,2.1227651 41.3745463,2.12275 41.3745648,2.1227175 41.3745491,2.1227342 41.3745303,2.1227249 41.3745255,2.1226985 41.3745118,2.122682 41.374532,2.1226309 41.3745073)));;;;;;;-1;0;-1;;;796564538;apartments;;;Plaça de Guernica;;;180;DIS_2;Districte II;BAR_05;Collblanc
MULTIPOLYGON (((2.1230511 41.3743573,2.1230979 41.374302,2.1230876 41.3742962,2.1231052 41.3742772,2.1231877 41.374321,2.1232081 41.3743015,2.1232209 41.3743082,2.1232517 41.3743243,2.1232721 41.3743349,2.1232344 41.3743733,2.123275 41.3743944,2.1232242 41.3744481,2.1231971 41.3744339,2.1231889 41.3744417,2.12313 41.3744106,2.1230714 41.3743798,2.1230792 41.374372,2.1230511 41.3743573)),((2.123113 41.3742688,2.1231236 41.3742574,2.1231489 41.3742707,2.1231382 41.3742826,2.123113 41.3742688)));;;;;;;-1;0;-1;;;-11038016;apartments;;;Plaça de Guernica;;;204;DIS_2;Districte II;BAR_05;Collblanc
MULTIPOLYGON (((2.1224059 41.3740063,2.1224304 41.3739756,2.1224432 41.3739603,2.1224771 41.3739185,2.1225926 41.373979,2.1226162 41.3739915,2.1226847 41.3740275,2.1226994 41.3740353,2.1227847 41.3740802,2.1227495 41.3741198,2.122701 41.3741743,2.122666 41.3741553,2.1226581 41.3741635,2.1225967 41.3741313,2.1224994 41.3740804,2.1224059 41.3740063),(2.1226217 41.374052,2.1226407 41.3740623,2.1226624 41.3740741,2.1226731 41.3740627,2.1226585 41.3740552,2.122631 41.3740412,2.1226217 41.374052)));;;;;;;-1;0;-1;;;-11038017;apartments;;;Plaça de Guernica;;;402;DIS_2;Districte II;BAR_05;Collblanc
MULTIPOLYGON (((2.122701 41.3741743,2.1227495 41.3741198,2.1227847 41.3740802,2.1229385 41.3741604,2.1229482 41.3741655,2.1229591 41.3741712,2.1229245 41.3742106,2.1228763 41.3742656,2.1228431 41.3742482,2.1228353 41.3742562,2.1227764 41.3742254,2.1227167 41.3741941,2.1227241 41.3741862,2.122701 41.3741743)));;;;;;;-1;0;-1;;;796564555;apartments;;;Plaça de Guernica;;;237;DIS_2;Districte II;BAR_05;Collblanc
MULTIPOLYGON (((2.1218167 41.3749204,2.1219646 41.374851,2.1221495 41.3746684,2.1220759 41.3746233,2.1220596 41.3746155,2.1220993 41.3745771,2.1221358 41.3745468,2.1221545 41.3745538,2.1223739 41.3743295,2.1224043 41.3743418,2.1224603 41.3742875,2.1224907 41.374305,2.1224767 41.3743172,2.1225094 41.374333,2.1224347 41.3744102,2.1224413 41.3744133,2.12245 41.3744192,2.1224619 41.3744259,2.1224953 41.374442,2.1225138 41.3744509,2.1225333 41.3744603,2.1225898 41.3744875,2.1226309 41.3745073,2.122682 41.374532,2.1227175 41.3745491,2.12275 41.3745648,2.1226478 41.3746109,2.1225484 41.3746557,2.1223929 41.3744742,2.1222588 41.3746036,2.1223636 41.3746649,2.1222419 41.3747215,2.1220863 41.3748788,2.1221048 41.3748915,2.1220262 41.3749296,2.1219815 41.3748799,2.1219415 41.3748996,2.1220031 41.374977,2.1220447 41.3749747,2.1220586 41.3749897,2.1220247 41.3750036,2.1220509 41.3750337,2.1220925 41.3750302,2.1221048 41.3750441,2.1220709 41.3750603,2.122094 41.3750915,2.1221387 41.375088,2.1221495 41.375103,2.1220724 41.3751389,2.1220847 41.3751412,2.1220955 41.3751458,2.122094 41.3751574,2.1220385 41.375184,2.1218167 41.3749204)));;;;;;;-1;0;-1;;;804768790;yes;;;;;;1597;DIS_2;Districte II;BAR_05;Collblanc
MULTIPOLYGON (((2.1226478 41.3746109,2.12275 41.3745648,2.122987 41.3748575,2.1228888 41.3749053,2.122703 41.3746796,2.1226478 41.3746109)));;;;;;;-1;0;-1;;;804768791;yes;;;;;;379;DIS_2;Districte II;BAR_05;Collblanc
MULTIPOLYGON (((2.1231669 41.37428,2.1232473 41.3741838,2.1233093 41.3741095,2.1233283 41.3740868,2.1234251 41.3739719,2.1235465 41.3740591,2.1234854 41.3741327,2.1233038 41.3743514,2.1232721 41.3743349,2.1232517 41.3743243,2.1232209 41.3743082,2.1232081 41.3743015,2.1231669 41.37428)));;;;;;;-1;0;-1;;;804769825;yes;;;;;;546;DIS_2;Districte II;BAR_05;Collblanc
MULTIPOLYGON (((2.1233038 41.3743514,2.1234854 41.3741327,2.1237051 41.3742339,2.1236635 41.374289,2.1235998 41.3743594,2.123509 41.3744583,2.1234819 41.3744442,2.1234147 41.3744092,2.1233994 41.3744012,2.1233038 41.3743514)));;;;;;;-1;0;-1;;;804769826;yes;;;;;;627;DIS_2;Districte II;BAR_05;Collblanc
MULTIPOLYGON (((2.1234854 41.3741327,2.1235465 41.3740591,2.1237122 41.3741748,2.1237228 41.3741874,2.1237255 41.374196,2.1237219 41.3742033,2.1237051 41.3742339,2.1234854 41.3741327)));;;;;;;-1;0;-1;;;804769827;yes;;;;;;158;DIS_2;Districte II;BAR_05;Collblanc
MULTIPOLYGON (((2.1231893 41.3741525,2.1232273 41.3741078,2.1233715 41.3739379,2.1234251 41.3739719,2.1233283 41.3740868,2.1233002 41.3740693,2.1232817 41.3740901,2.1233093 41.3741095,2.1232473 41.3741838,2.1231893 41.3741525)));;;;;;;-1;0;-1;;;804769828;yes;;;;;;156;DIS_2;Districte II;BAR_05;Collblanc
MULTIPOLYGON (((2.1231847 41.3740646,2.1233202 41.3739016,2.1233715 41.3739379,2.1232273 41.3741078,2.1231893 41.3740901,2.1232062 41.3740693,2.1231847 41.3740646)));;;;;;;-1;0;-1;;;804769829;yes;;;;;;126;DIS_2;Districte II;BAR_05;Collblanc
MULTIPOLYGON (((2.123123 41.374038,2.1232679 41.3738646,2.1233202 41.3739016,2.1231847 41.3740646,2.123123 41.374038)));;;;;;;-1;0;-1;;;804769830;yes;;;;;;131;DIS_2;Districte II;BAR_05;Collblanc
MULTIPOLYGON (((2.1230322 41.3740461,2.1231406 41.3739157,2.1231523 41.3739016,2.123177 41.3739143,2.1232001 41.3738901,2.1231708 41.3738808,2.1232109 41.3738276,2.1232679 41.3738646,2.123123 41.374038,2.1230892 41.3740762,2.1230322 41.3740461)));;;;;;;-1;0;-1;;;804769831;yes;;;;;;161;DIS_2;Districte II;BAR_05;Collblanc
MULTIPOLYGON (((2.1230368 41.3737849,2.1230814 41.3737317,2.1232109 41.3738276,2.1231708 41.3738808,2.1231523 41.3739016,2.1231406 41.3739157,2.1230845 41.373882,2.1231277 41.3738265,2.1230368 41.3737849)));;;;;;;-1;0;-1;;;804769832;yes;;;;;;124;DIS_2;Districte II;BAR_05;Collblanc
MULTIPOLYGON (((2.1222203 41.3738982,2.1222634 41.3738577,2.1224432 41.3739603,2.1224304 41.3739756,2.1224059 41.3740063,2.1222203 41.3738982)));;;;;;;-1;0;-1;;;804769833;yes;;;;;;113;DIS_2;Districte II;BAR_05;Collblanc
MULTIPOLYGON (((2.1222634 41.3738577,2.122305 41.3738149,2.1223566 41.373846,2.1223701 41.3738541,2.1224161 41.3738818,2.1224311 41.3738908,2.1224771 41.3739185,2.1224432 41.3739603,2.1222634 41.3738577)));;;;;;;-1;0;-1;;;804769834;yes;;;;;;105;DIS_2;Districte II;BAR_05;Collblanc
MULTIPOLYGON (((2.122305 41.3738149,2.1223497 41.3737722,2.1224082 41.3738057,2.1223928 41.3738184,2.1224067 41.37383,2.1224206 41.3738172,2.1224545 41.3738346,2.1224406 41.3738461,2.1224529 41.3738542,2.1224668 41.3738404,2.1226276 41.3739326,2.1226501 41.3739456,2.1226162 41.3739915,2.1225926 41.373979,2.1224771 41.3739185,2.1224311 41.3738908,2.1224437 41.3738797,2.1224344 41.3738693,2.1224161 41.3738818,2.1223701 41.3738541,2.1223821 41.3738438,2.1223728 41.3738357,2.1223566 41.373846,2.122305 41.3738149)));;;;;;;-1;0;-1;;;804769835;yes;;;;;;186;DIS_2;Districte II;BAR_05;Collblanc
MULTIPOLYGON (((2.1223497 41.3737722,2.1223913 41.3737329,2.1224729 41.3737791,2.1224468 41.3738022,2.1224776 41.3738184,2.1225038 41.3737964,2.1225654 41.3738323,2.1225515 41.3738473,2.1225715 41.3738612,2.1225854 41.3738438,2.1226886 41.3739016,2.1226717 41.373919,2.1226486 41.3739086,2.1226276 41.3739326,2.1224668 41.3738404,2.1224545 41.3738346,2.1224206 41.3738172,2.1224082 41.3738057,2.1223497 41.3737722)));;;;;;;-1;0;-1;;;804769836;yes;;;;;;157;DIS_2;Districte II;BAR_05;Collblanc
MULTIPOLYGON (((2.1223913 41.3737329,2.1224329 41.3736889,2.122493 41.3737213,2.1224822 41.3737317,2.1225299 41.3737583,2.1225376 41.3737502,2.1226085 41.373793,2.1225654 41.3738323,2.1225038 41.3737964,2.1224729 41.3737791,2.1223913 41.3737329)));;;;;;;-1;0;-1;;;804769837;yes;;;;;;103;DIS_2;Districte II;BAR_05;Collblanc
MULTIPOLYGON (((2.1224329 41.3736889,2.122476 41.373645,2.122684 41.3737664,2.1226393 41.3738126,2.1226085 41.373793,2.1225376 41.3737502,2.122493 41.3737213,2.1224329 41.3736889)));;;;;;;-1;0;-1;;;804769838;yes;;;;;;134;DIS_2;Districte II;BAR_05;Collblanc
MULTIPOLYGON (((2.122476 41.373645,2.1225176 41.373608,2.1226095 41.3736609,2.1226416 41.3736796,2.122666 41.3736938,2.1227271 41.3737294,2.122684 41.3737664,2.122476 41.373645)));;;;;;;-1;0;-1;;;804769839;yes;;;;;;120;DIS_2;Districte II;BAR_05;Collblanc
MULTIPOLYGON (((2.122684 41.3737664,2.1227271 41.3737294,2.1228658 41.3735872,2.1229212 41.3736253,2.1227626 41.3738138,2.122684 41.3737664)));;;;;;;-1;0;-1;;;804769840;yes;;;;;;177;DIS_2;Districte II;BAR_05;Collblanc
MULTIPOLYGON (((2.122666 41.3736938,2.1228149 41.3735479,2.1228658 41.3735872,2.1227271 41.3737294,2.122666 41.3736938)));;;;;;;-1;0;-1;;;804769841;yes;;;;;;125;DIS_2;Districte II;BAR_05;Collblanc
MULTIPOLYGON (((2.1226332 41.3736381,2.1227656 41.3735132,2.1228149 41.3735479,2.122666 41.3736938,2.1226416 41.3736796,2.1226655 41.3736554,2.1226332 41.3736381)));;;;;;;-1;0;-1;;;804769842;yes;;;;;;109;DIS_2;Districte II;BAR_05;Collblanc
MULTIPOLYGON (((2.1225176 41.373608,2.1226455 41.3734901,2.1227302 41.3734855,2.1227656 41.3735132,2.1226332 41.3736381,2.1226095 41.3736609,2.1225176 41.373608)));;;;;;;-1;0;-1;;;804769843;yes;;;;;;192;DIS_2;Districte II;BAR_05;Collblanc
